timer,fight_result,has_round_started,is_round_over,Player1_ID,health,x_coord,y_coord,is_jumping,is_crouching,is_player_in_move,move_id,player1_buttons up,player1_buttons down,player1_buttons right,player1_buttons left,player1.player_buttons.A,player1.player_buttons.B,player1.player_buttons.Y,player1.player_buttons.R,player1.player_buttons.L,Player2_ID,Player2 health,Player2 is_jumping,Player2 is_crouching,Player2 is_player_in_move,Player2 move_id,combo_present
81,0,1,0,0,65,-98,12,0,0,0,0,0,0,0,1,0,0,0,0,0,6,73,1,0,1,67239937,0
115,0,1,0,0,159,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,127,0,0,0,0,0
130,0,1,0,0,157,-49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,81,0,0,0,0,0
56,0,1,0,0,4,-4,68,1,0,1,132100,0,0,0,0,0,0,0,1,0,7,99,1,0,1,67109892,0
131,0,1,0,0,157,-49,48,0,0,1,1,0,0,0,0,0,0,1,0,0,7,88,1,0,0,0,0
97,0,1,0,0,4,-78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,75,0,0,0,0,0
103,0,1,0,0,37,-21,0,0,0,1,131072,0,0,0,0,0,1,0,0,0,4,71,0,0,0,0,0
121,0,1,0,0,157,-32,0,0,0,1,132100,0,0,0,0,0,0,0,1,0,7,35,0,0,0,0,0
134,0,1,0,0,118,-67,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,108,0,1,1,33686532,0
135,0,1,0,0,99,-39,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,144,0,1,1,33686532,0
72,0,1,0,0,3,46,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0
128,0,1,0,0,147,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,0,0,0,0,0
117,0,1,0,0,124,104,0,0,0,1,1,0,1,0,0,0,0,0,0,0,6,124,0,0,0,0,0
114,0,1,0,0,43,41,-22,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,0
72,0,1,0,0,3,46,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0
112,0,1,0,0,37,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,91,0,0,0,0,0
118,0,1,0,0,10,-69,-18,0,0,0,0,0,0,0,0,0,0,0,1,0,6,128,0,1,1,33686532,0
135,0,1,0,0,124,-63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,130,0,0,0,0,0
133,0,1,0,0,99,-57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,144,0,0,0,0,0
135,0,1,0,0,122,-129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,75,0,0,0,0,0
103,0,1,0,0,18,-19,0,0,1,1,33554432,0,0,0,0,0,0,1,0,0,2,80,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,0,0,0,0,0
55,0,1,0,0,29,-54,-1,0,0,1,100664320,0,0,0,0,0,0,0,0,1,6,34,0,0,0,0,0
137,0,1,0,0,122,-38,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,139,0,0,0,0,0
132,0,1,0,0,99,-58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,144,0,0,0,0,0
104,0,1,0,0,18,-34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,86,0,0,0,0,0
134,0,1,0,0,122,-55,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,75,0,0,0,0,0
102,0,1,0,0,18,-58,0,0,1,1,33554432,0,1,0,0,0,0,1,0,0,2,80,0,0,0,0,0
103,0,1,0,0,53,-24,-50,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,0,0,0,0,0
148,0,1,0,0,122,-67,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,144,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
69,0,1,0,0,40,51,0,0,0,1,1,0,0,0,1,0,0,0,0,0,7,99,0,0,0,0,0
132,0,1,0,0,95,-54,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
117,0,1,0,0,53,41,-22,0,0,0,0,0,0,0,0,0,0,0,0,1,6,107,0,0,0,0,0
113,0,1,0,0,33,-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,81,0,0,0,0,0
96,0,1,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,55,0,1,1,33686532,0
105,0,1,0,0,126,53,-71,0,0,0,0,0,0,1,0,0,0,0,0,0,5,121,0,0,1,132100,0
128,0,1,0,0,124,-54,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,22,0,0,0,0,0
136,0,1,0,0,124,-70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,130,0,0,0,0,0
84,0,1,0,0,65,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,73,0,0,0,0,0
103,0,1,0,0,22,-41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,75,0,0,0,0,0
134,0,1,0,0,157,-53,0,0,0,1,132101,0,0,0,0,0,0,0,1,0,7,88,0,0,0,0,0
113,0,1,0,0,43,41,-22,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,0
117,0,1,0,0,35,-67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,87,0,0,0,0,0
148,0,1,0,0,176,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168,0,0,0,0,0
120,0,1,0,0,85,-43,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,123,0,0,0,0,0
120,0,1,0,0,157,-100,0,0,0,1,132100,0,0,0,0,0,0,0,0,1,7,29,0,0,0,0,0
102,0,1,0,0,41,-80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,16,0,0,0,0,0
144,0,1,0,0,132,-24,-38,1,0,1,100663297,0,0,0,0,0,0,1,0,0,6,75,0,0,0,0,0
137,0,1,0,0,176,-92,0,0,0,1,132101,0,0,1,0,0,0,0,0,0,7,130,0,0,0,0,0
87,0,1,0,0,0,-38,-9,1,0,1,132101,0,0,0,0,0,0,0,1,0,6,17,0,0,0,0,0
100,0,1,0,0,50,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,0,0,1,132100,0
116,0,1,0,0,157,-69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,29,0,0,0,0,0
152,0,1,0,0,176,-135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176,0,0,0,0,0
117,0,1,0,0,118,-60,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,55,0,0,0,0,0
131,0,1,0,0,157,-49,61,0,0,1,1,0,0,0,0,0,0,1,0,0,7,88,1,0,0,0,0
112,0,1,0,0,87,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,0,0,0,0,0
136,0,1,0,0,122,-54,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
115,0,1,0,0,159,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,127,0,0,0,0,0
132,0,1,0,0,95,-54,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
51,0,1,0,0,47,79,74,0,0,0,0,0,0,0,1,0,0,0,0,0,5,31,0,0,0,0,0
130,0,1,0,0,85,-36,-50,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
104,0,1,0,0,18,-34,0,0,1,1,33554432,0,0,0,0,0,0,1,0,0,2,86,0,1,0,0,0
120,0,1,0,0,36,-73,-23,0,0,0,0,0,0,1,0,0,0,0,0,0,6,128,0,0,0,0,0
115,0,1,0,0,53,-60,0,0,0,1,132101,0,0,0,0,0,0,0,1,0,6,101,0,1,0,0,0
128,0,1,0,0,157,-30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,81,0,0,0,0,0
136,0,1,0,0,138,25,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,1,0,0,0,0
112,0,1,0,0,33,-25,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6,73,0,0,0,0,0
131,0,1,0,0,89,66,42,0,0,1,132101,0,0,0,1,0,0,0,1,0,6,74,1,0,0,0,0
112,0,1,0,0,69,-2,-64,1,0,1,1,0,0,0,0,0,0,1,0,0,6,78,0,0,0,0,0
64,0,1,0,0,4,-25,-62,1,0,0,0,1,0,1,0,0,0,0,0,0,7,99,0,0,0,0,0
152,0,1,0,0,176,-62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,0,0,0,0,0
117,0,1,0,0,53,41,-24,0,0,0,0,0,0,0,0,0,0,0,1,1,6,107,0,0,0,0,0
50,0,1,0,0,4,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,14,0,0,0,0,0
136,0,1,0,0,122,-54,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
97,0,1,0,0,57,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,89,0,0,0,0,0
68,0,1,0,0,29,-56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,73,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,176,0,0,0,0,0
144,0,1,0,0,124,-51,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,119,0,0,0,0,0
99,0,1,0,0,18,-40,16,0,0,0,0,0,0,0,0,0,1,0,0,0,4,71,1,0,1,263170,0
68,0,1,0,0,102,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,91,0,0,0,0,0
115,0,1,0,0,87,-35,-52,1,0,1,131073,0,0,0,0,0,1,0,0,0,6,22,0,0,0,0,0
145,0,1,0,0,122,-59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,139,0,0,1,1,0
55,0,1,0,0,29,-54,-1,0,0,1,100664320,0,0,0,0,0,0,0,0,1,6,34,0,0,0,0,0
132,0,1,0,0,99,-57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,144,0,0,1,515,0
128,0,1,0,0,74,-92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,91,0,0,0,0,0
118,0,1,0,0,22,-31,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,132,0,0,0,0,0
121,0,1,0,0,85,-53,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,123,0,0,0,0,0
131,0,1,0,0,118,-111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,108,0,0,0,0,0
132,0,1,0,0,99,-69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,144,0,0,1,515,0
80,0,1,0,0,4,-42,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,4,71,0,0,0,0,0
129,0,1,0,0,85,-36,-54,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
136,0,1,0,0,122,-54,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
129,0,1,0,0,157,-17,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,7,81,0,1,0,0,0
115,0,1,0,0,48,41,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,0
56,0,1,0,0,4,-22,19,1,0,1,132100,0,0,0,0,0,0,0,1,0,7,60,1,0,0,0,0
119,0,1,0,0,85,-43,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,123,0,0,0,0,0
129,0,1,0,0,157,-17,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,7,81,0,1,0,0,0
115,0,1,0,0,48,41,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,0
104,0,1,0,0,18,7,0,0,1,1,33554432,0,0,0,0,0,0,1,0,0,2,86,0,1,0,0,0
72,0,1,0,0,40,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,106,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,0
147,0,1,0,0,176,-54,0,0,0,1,1,1,0,0,1,0,0,1,0,0,7,170,0,0,0,0,0
150,0,1,0,0,176,-45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176,0,0,1,1024,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,0,0,0,0,0
80,0,1,0,0,4,-42,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,4,71,0,0,0,0,0
71,0,1,0,0,3,39,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0
120,0,1,0,0,157,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,29,0,0,0,0,0
151,0,1,0,0,154,-48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,176,0,0,1,515,0
148,0,1,0,0,176,-44,0,0,0,1,100664320,0,0,0,0,0,0,0,0,1,7,176,0,0,0,0,0
71,0,1,0,0,4,-46,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,4,53,0,0,0,0,0
129,0,1,0,0,157,-30,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,7,81,0,1,0,0,0
116,0,1,0,0,87,-116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,22,0,0,0,0,0
118,0,1,0,0,124,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,124,0,0,0,0,0
147,0,1,0,0,122,-53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,144,0,0,0,0,0
89,0,1,0,0,89,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0
119,0,1,0,0,33,-44,-1,0,0,1,100664320,0,0,0,0,0,0,0,0,1,6,143,0,0,0,0,0
103,0,1,0,0,18,-50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,86,0,0,0,0,0
71,0,1,0,0,4,-46,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,4,53,0,0,0,0,0
149,0,1,0,0,146,-61,-7,1,0,1,131073,0,0,1,0,0,0,0,0,0,6,176,0,0,0,0,0
120,0,1,0,0,69,-41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,130,0,0,0,0,0
115,0,1,0,0,48,41,-22,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,0
113,0,1,0,0,41,-90,0,0,0,1,132100,0,0,1,0,0,0,0,1,0,6,62,0,0,0,0,0
99,0,1,0,0,18,-40,16,0,0,0,0,0,0,0,0,0,1,0,0,0,4,71,1,0,1,263170,0
116,0,1,0,0,53,41,-24,0,0,0,0,0,0,0,0,0,0,0,1,1,6,107,0,0,0,0,0
147,0,1,0,0,176,-41,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,124,0,0,0,0,0
134,0,1,0,0,157,-55,0,0,0,1,132101,0,0,0,0,0,0,0,1,0,7,130,0,0,0,0,0
85,0,1,0,0,4,-20,24,0,0,0,0,0,0,0,0,0,1,0,0,0,4,71,1,0,1,263170,0
130,0,1,0,0,147,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,0,0,0,0,0
132,0,1,0,0,80,-66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,139,0,1,0,0,0
118,0,1,0,0,41,-35,0,0,0,1,100795394,0,0,0,0,0,0,0,1,0,6,144,0,0,0,0,0
149,0,1,0,0,176,-44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,139,0,0,0,0,0
84,0,1,0,0,43,158,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,14,0,0,0,0,0
114,0,1,0,0,48,41,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,0
129,0,1,0,0,122,-61,0,0,0,1,1029,0,0,0,0,0,0,0,0,1,6,22,0,0,0,0,0
150,0,1,0,0,176,-118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,130,0,0,0,0,0
134,0,1,0,0,122,-57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,75,0,0,0,0,0
116,0,1,0,0,69,-120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,84,0,0,0,0,0
148,0,1,0,0,176,-44,0,0,0,1,100664320,0,0,0,0,0,0,0,0,1,7,176,0,0,0,0,0
102,0,1,0,0,18,-58,0,0,1,1,33554432,0,1,0,0,0,0,1,0,0,2,80,0,0,0,0,0
84,0,1,0,0,65,63,0,0,0,1,131073,0,0,0,1,0,0,0,0,0,6,73,0,0,0,0,0
146,0,1,0,0,122,-48,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,128,0,0,0,0,0
147,0,1,0,0,129,-64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,160,0,0,0,0,0
146,0,1,0,0,176,-46,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,108,0,0,0,0,0
134,0,1,0,0,157,-17,0,0,0,1,132101,0,0,0,0,0,0,0,1,0,7,88,0,0,0,0,0
131,0,1,0,0,90,-54,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
131,0,1,0,0,159,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,157,0,0,0,0,0
147,0,1,0,0,122,-48,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,144,0,0,0,0,0
149,0,1,0,0,176,-25,-61,1,0,1,1,0,0,1,0,0,0,0,0,0,0,168,0,0,0,0,0
102,0,1,0,0,18,-58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,80,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0
103,0,1,0,0,53,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,0,0,0,0,0
115,0,1,0,0,48,41,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,0,0,0,0
41,0,1,0,0,4,56,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,14,0,1,0,0,0
105,0,1,0,0,90,-54,-1,0,0,1,100664320,0,0,0,0,0,0,0,0,1,6,39,0,0,0,0,0
81,0,1,0,0,65,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,73,0,0,0,0,0
104,0,1,0,0,53,-24,0,0,0,1,1028,0,0,0,0,0,0,0,0,1,6,55,0,0,0,0,0
72,0,1,0,0,43,-74,35,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,1,67240965,0
114,0,1,0,0,41,-52,0,0,0,1,132100,0,0,0,0,0,0,0,1,0,6,62,0,0,0,0,0
119,0,1,0,0,41,-35,-1,0,0,1,100795394,0,0,0,0,0,0,0,1,0,6,144,0,0,0,0,0
86,0,1,0,0,18,41,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,4,71,0,0,1,263170,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,0,0,0,0,0
104,0,1,0,0,18,-34,0,0,1,1,33554432,0,0,0,0,0,0,1,0,0,2,86,0,1,0,0,0
101,0,1,0,0,126,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,121,0,0,0,0,0
137,0,1,0,0,102,49,0,0,0,1,131073,0,0,0,1,0,0,0,0,0,6,160,0,0,0,0,0
70,0,1,0,0,3,39,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,0,0,0,0,0
102,0,1,0,0,124,54,12,0,0,0,0,0,0,0,1,0,0,0,0,0,6,90,1,0,0,0,0
119,0,1,0,0,33,-44,-1,0,0,1,100664320,0,0,0,0,0,0,0,0,1,6,143,0,0,0,0,0
69,0,1,0,0,4,-50,0,0,0,1,131073,0,0,1,0,0,0,0,0,0,4,34,0,0,0,0,0
137,0,1,0,0,124,-86,-56,0,0,0,0,0,0,0,1,0,0,0,0,0,6,130,0,0,0,0,0
131,0,1,0,0,144,-37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,176,0,0,0,0,0
97,0,1,0,0,65,58,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,90,0,0,0,0,0
152,0,1,0,0,176,-70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,176,0,0,0,0,0
71,0,1,0,0,3,62,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0
96,0,1,0,0,57,147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89,0,0,0,0,0
135,0,1,0,0,147,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,0,0,0,0,0
134,0,1,0,0,132,-21,-1,0,0,1,100795394,0,0,0,0,0,0,0,1,0,6,49,0,0,0,0,0
135,0,1,0,0,132,-36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,67,0,0,0,0,0
112,0,1,0,0,91,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106,0,0,0,0,0
114,0,1,0,0,53,-37,-1,0,0,1,100795394,0,0,0,0,0,0,0,1,0,6,101,0,0,0,0,0
55,0,1,0,0,4,-19,46,1,0,1,132100,0,0,1,0,0,0,0,0,0,7,60,0,0,0,0,0
100,0,1,0,0,4,-152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,75,0,0,0,0,0
129,0,1,0,0,144,-105,0,0,0,1,132100,0,0,1,0,0,0,0,0,0,6,132,0,0,0,0,0
70,0,1,0,0,40,43,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7,99,0,0,0,0,0
113,0,1,0,0,43,41,-65,0,0,0,0,0,0,0,0,0,0,1,0,0,6,107,0,1,0,0,0
103,0,1,0,0,37,-21,0,0,0,1,131072,0,0,0,0,0,1,0,0,0,4,71,0,0,0,0,0
132,0,1,0,0,159,79,91,0,0,1,1,0,0,0,1,0,0,0,0,0,5,157,1,0,0,0,0
89,0,1,0,0,3,51,-18,0,0,0,0,0,0,0,0,0,0,1,0,0,6,55,0,1,1,33686532,0
149,0,1,0,0,132,-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,138,0,0,0,0,0
117,0,1,0,0,53,41,-22,0,0,0,0,0,0,0,0,0,0,0,0,1,6,107,0,0,0,0,0
129,0,1,0,0,157,-30,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,7,81,0,1,0,0,0
120,0,1,0,0,74,-39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,91,0,0,0,0,0
144,0,1,0,0,102,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,0,0,0,0,0
115,0,1,0,0,87,-38,-49,1,0,1,131073,0,0,0,0,0,1,0,0,0,6,22,0,0,0,0,0
133,0,1,0,0,80,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,153,0,0,0,0,0
150,0,1,0,0,176,-85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0
115,0,1,0,0,69,-49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,84,0,0,0,0,0
119,0,1,0,0,33,-44,-1,0,0,1,100664320,0,0,0,0,0,0,0,0,1,6,143,0,0,0,0,0
146,0,1,0,0,121,-111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,130,0,0,0,0,0
118,0,1,0,0,147,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140,0,0,0,0,0
70,0,1,0,0,29,-100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,73,0,0,0,0,0
148,0,1,0,0,122,-53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,139,0,1,1,33686532,0
105,0,1,0,0,148,-111,-2,1,0,0,0,0,0,1,0,0,0,0,0,0,7,124,0,0,1,1029,0
150,0,1,0,0,154,-52,0,0,0,1,132101,0,0,0,0,0,0,0,1,0,6,176,0,0,1,515,0
134,0,1,0,0,118,-67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,108,0,1,1,33686532,0
115,0,1,0,0,22,-58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,130,0,0,1,131586,0
128,0,1,0,0,91,-150,4,0,0,0,0,0,0,1,0,0,0,0,0,0,6,130,1,0,0,0,0
145,0,1,0,0,138,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,98,0,0,1,263168,0
116,0,1,0,0,90,16,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,55,0,1,1,33686532,0
132,0,1,0,0,124,-45,0,0,0,1,132100,0,0,0,0,0,0,0,1,0,6,73,0,0,0,0,0
69,0,1,0,0,40,43,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7,99,0,0,0,0,0
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,176,0,0,0,0,0
148,0,1,0,0,122,-67,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,160,0,0,1,132101,0
85,0,1,0,0,102,121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,121,0,0,0,0,0
103,0,1,0,0,18,-46,0,0,1,1,33554432,0,1,0,0,0,0,0,0,0,2,86,0,1,0,0,0
147,0,1,0,0,129,-54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,160,0,0,0,0,0
72,0,1,0,0,3,46,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0
136,0,1,0,0,122,-54,-24,0,0,0,0,0,0,0,0,0,0,1,0,0,6,123,0,0,0,0,0
112,0,1,0,0,37,46,0,0,0,1,131073,0,0,0,1,0,1,0,0,0,4,91,0,0,0,0,0
113,0,1,0,0,18,-20,4,0,0,1,100795394,0,0,1,0,0,0,0,0,0,2,132,0,0,0,0,0
132,0,1,0,0,124,-43,0,0,0,1,132100,0,0,0,0,0,0,0,1,0,6,73,0,0,0,0,0
41,0,1,0,0,4,56,0,0,1,1,33554432,0,1,0,0,0,0,1,0,0,7,14,0,1,0,0,0
147,0,1,0,0,122,-48,0,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,128,0,0,0,0,0
119,0,1,0,0,104,-101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,0,0,0,0,0
101,0,1,0,0,18,-47,41,0,0,0,0,0,0,1,0,0,0,0,0,0,2,74,1,0,0,0,0
105,0,1,0,0,43,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,107,0,0,0,0,0
70,0,1,0,0,3,39,6,0,0,1,131073,0,0,0,0,0,1,0,0,0,6,6,1,0,0,0,0
114,0,1,0,0,176,-134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,124,0,0,1,1029,0
89,0,1,0,0,4,-101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,75,0,0,0,0,0
128,0,1,0,0,122,-61,0,0,0,1,1029,0,0,0,0,0,0,0,0,1,6,22,0,0,0,0,0
55,0,1,0,0,29,-54,-1,0,0,1,100664320,0,0,0,0,0,0,0,0,1,6,34,0,0,0,0,0
148,0,1,0,0,147,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,176,0,0,1,131586,0
73,0,1,0,0,65,68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,73,0,0,0,0,0
113,0,1,0,0,87,24,0,0,0,1,131072,0,0,0,0,0,1,0,0,0,6,10,0,0,0,0,0
118,0,1,0,0,159,52,86,0,0,0,0,0,0,0,1,0,0,0,0,0,5,127,1,0,0,0,0
149,0,1,0,0,176,-44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,139,0,0,0,0,0
144,0,1,0,0,132,-21,-45,1,0,1,100663297,0,0,0,0,0,0,1,0,0,6,92,0,0,0,0,0
115,0,1,0,0,159,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,127,0,0,0,0,0
