timer,fight_result,has_round_started,is_round_over,Player1_ID,health,x_coord,y_coord,is_jumping,is_crouching,is_player_in_move,move_id,Player2_ID,Player2 health,Player2 x_coord,Player2 y_coord,Player2 is_jumping,Player2 is_crouching,Player2 is_player_in_move,Player2 move_id,player2_buttons up,player2_buttons down,player2_buttons right,player2_buttons left,player2.player_buttons.A,player2.player_buttons.B,player2.player_buttons.Y,player2.player_buttons.R,player2.player_buttons.L
80,0,1,0,0,61,339,181,1,0,1,131073,6,24,246,134,1,0,0,0,1,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,185,1,0,1,131073,6,24,247,133,1,0,0,0,1,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,189,1,0,1,131073,6,24,249,133,1,0,0,0,1,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,192,0,0,1,131073,6,24,250,132,1,0,0,0,1,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,192,0,0,1,131073,6,24,253,132,1,0,0,0,1,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,192,0,0,1,131073,6,24,254,133,1,0,0,0,0,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,192,0,0,1,131073,6,24,255,133,1,0,0,0,0,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,192,0,0,1,131073,6,24,257,136,1,0,0,0,0,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,192,0,0,1,131073,6,24,259,137,1,0,0,0,0,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,192,0,0,1,1,6,24,259,139,1,0,0,0,0,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,192,0,0,1,1,6,24,260,142,1,0,0,0,0,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,192,0,0,1,1,6,24,262,147,1,0,0,0,0,0,1,0,0,0,0,0,0
80,0,1,0,0,61,339,192,0,0,1,1,6,24,265,150,1,0,1,1029,0,0,1,0,0,0,0,1,1
80,0,1,0,0,61,318,192,0,0,1,1,6,24,278,153,1,0,1,1029,0,0,0,0,0,0,0,1,1
80,0,1,0,0,61,339,192,0,0,1,1,6,24,267,157,1,0,1,1029,0,0,0,0,0,0,0,1,1
80,0,1,0,0,61,339,192,0,0,1,1,6,24,268,165,1,0,1,1029,0,0,1,0,0,0,0,1,1
80,0,1,0,0,61,339,192,0,0,1,1,6,24,270,170,1,0,1,1029,0,0,1,0,0,0,0,1,1
80,0,1,0,0,61,339,192,0,0,1,1,6,24,271,175,1,0,1,1029,0,0,1,0,0,0,0,1,1
80,0,1,0,0,34,310,192,0,0,1,1,6,24,337,180,1,0,1,1029,0,0,1,0,0,0,0,1,1
80,0,1,0,0,34,339,192,0,0,0,0,6,24,272,180,1,0,1,1029,0,0,1,0,0,0,0,1,1
80,0,1,0,0,34,339,192,0,0,0,0,6,24,272,180,1,0,1,1029,0,0,1,0,0,0,0,1,1
80,0,1,0,0,34,339,192,0,0,0,0,6,24,272,180,1,0,1,1029,0,0,1,0,0,0,0,0,0
73,0,1,0,0,34,339,192,0,0,0,0,6,24,272,180,1,0,1,1029,0,0,1,0,0,0,0,0,0
73,0,1,0,0,34,339,192,0,0,0,0,6,24,272,180,1,0,1,1029,0,0,1,0,0,0,0,1,0
73,0,1,0,0,34,339,192,0,0,0,0,6,24,272,180,1,0,1,1029,0,0,1,0,0,0,0,1,0
73,0,1,0,0,34,339,192,0,0,0,0,6,24,272,180,1,0,1,1029,0,0,1,0,0,0,0,1,0
73,0,1,0,0,34,339,192,0,0,0,0,6,24,272,180,1,0,1,1029,0,0,1,0,0,0,0,1,0
73,0,1,0,0,34,339,192,0,0,0,0,6,24,272,180,1,0,1,1029,0,0,1,0,0,0,0,1,0
73,0,1,0,0,34,339,192,0,0,0,0,6,24,272,180,1,0,1,1029,0,0,1,0,0,0,0,1,0
73,0,1,0,0,34,339,192,0,0,0,0,6,24,273,186,1,0,1,1029,0,0,1,0,0,0,0,1,0
73,0,1,0,0,34,341,192,0,0,0,0,6,24,275,191,1,0,1,1029,0,0,1,0,0,0,0,1,0
73,0,1,0,0,34,343,192,0,0,0,0,6,24,276,192,0,0,0,0,0,0,1,0,0,0,0,1,0
73,0,1,0,0,34,343,192,0,0,0,0,6,24,276,192,0,0,0,0,0,0,1,0,0,0,0,1,0
73,0,1,0,0,34,349,192,0,0,0,0,6,24,276,192,0,0,0,0,0,0,1,0,0,0,0,0,0
73,0,1,0,0,34,351,192,0,0,0,0,6,24,276,192,0,0,0,0,0,0,1,0,0,0,0,0,0
73,0,1,0,0,34,353,192,0,0,0,0,6,24,276,192,0,0,0,0,0,0,1,0,0,0,0,0,0
73,0,1,0,0,34,354,192,0,0,0,0,6,24,276,192,0,0,0,0,0,0,1,0,0,0,0,0,0
73,0,1,0,0,34,354,192,0,0,0,0,6,24,277,192,0,0,0,0,0,0,1,0,0,0,0,0,0
73,0,1,0,0,34,355,192,0,0,0,0,6,24,280,192,0,0,0,0,0,0,1,0,0,0,0,0,0
73,0,1,0,0,34,353,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,1,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,1,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,316,192,0,0,0,0,6,24,349,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
73,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
72,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
72,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,1
72,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,351,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,370,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,381,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,381,192,0,1,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,387,192,0,1,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,389,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,391,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,392,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,1,0,0
72,0,1,0,0,34,392,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,1,0,0
72,0,1,0,0,34,393,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,1,0,0
72,0,1,0,0,34,394,192,0,1,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,395,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,1,0,0
72,0,1,0,0,34,395,192,0,1,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,1,0,0
72,0,1,0,0,34,396,192,0,1,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,1,0,0
72,0,1,0,0,34,396,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,1,0,0
72,0,1,0,0,34,396,192,0,0,0,0,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,396,192,0,0,1,1,6,24,280,192,0,0,1,1029,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,396,192,0,0,1,1,6,24,280,192,0,0,1,1029,0,0,0,1,0,0,0,0,0
72,0,1,0,0,34,381,192,1,0,1,1,6,24,283,192,0,0,0,0,0,0,1,0,0,0,0,0,0
72,0,1,0,0,34,377,179,1,0,1,1,6,24,286,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,389,176,1,0,1,1,6,24,286,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,387,173,1,0,1,1,6,24,287,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,387,170,1,0,1,1,6,24,289,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,166,1,0,1,1,6,24,292,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,164,1,0,1,1,6,24,293,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,164,1,0,1,1,6,24,294,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,371,163,1,0,1,1,6,24,297,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,161,1,0,1,1,6,24,299,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,161,1,0,1,1,6,24,300,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,160,1,0,1,1,6,24,302,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,161,1,0,1,1,6,24,305,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,162,1,0,1,1,6,24,306,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,163,1,0,1,1,6,24,307,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,165,1,0,1,1,6,24,309,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,169,1,0,1,1,6,24,310,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,172,1,0,1,1,6,24,313,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,174,1,0,1,1,6,24,315,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,178,1,0,1,1,6,24,316,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,185,1,0,1,1,6,24,319,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,189,1,0,1,1,6,24,321,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,192,0,0,1,1,6,24,322,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,192,0,0,1,1,6,24,323,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,192,0,0,1,1,6,24,326,192,0,0,0,0,0,0,1,0,0,0,0,0,0
71,0,1,0,0,34,386,192,0,0,1,1,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
71,0,1,0,0,34,386,192,0,0,1,1,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
71,0,1,0,0,34,386,192,0,0,1,1,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
71,0,1,0,0,34,386,192,0,0,1,1,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
71,0,1,0,0,34,386,192,0,0,1,1,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
71,0,1,0,0,10,354,192,0,0,1,1,6,24,384,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
71,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
71,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
71,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
70,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
70,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
70,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
70,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
70,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
70,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
70,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
70,0,1,0,0,10,386,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,396,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,401,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,405,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,413,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,416,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,416,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,422,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,426,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,427,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,427,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,428,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,429,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,429,192,0,0,0,0,6,24,326,192,0,0,1,132101,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,429,192,0,0,0,0,6,24,326,192,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,430,192,0,0,0,0,6,24,329,192,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,431,192,0,0,0,0,6,24,332,192,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,431,192,0,0,0,0,6,24,332,192,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,429,192,0,0,0,0,6,24,334,192,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,429,192,0,1,0,0,6,24,336,192,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,429,192,0,1,0,0,6,24,339,192,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,429,192,0,1,0,0,6,24,341,192,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,429,192,0,1,0,0,6,24,341,192,0,0,0,0,0,0,1,0,0,0,0,0,0
70,0,1,0,0,10,429,192,0,1,1,1,6,24,345,192,0,0,0,0,0,0,1,0,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,1,0,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,408,192,0,0,1,1,6,24,350,192,0,0,0,0,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,1,0,0,0,0,0,0
69,0,1,0,0,10,408,192,0,0,1,1,6,24,350,192,0,0,0,0,0,0,1,0,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,1,0,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,1,0,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,0,0,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,375,192,0,0,1,1,6,24,432,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,375,192,0,0,1,1,6,24,432,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,1,0,0,0,0,1,0
69,0,1,0,0,10,380,192,0,0,1,1,6,24,350,192,0,0,1,132101,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,24,347,192,0,0,1,132101,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,376,192,0,0,1,1,6,24,350,192,0,0,1,132101,0,0,0,1,0,0,0,0,0
69,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,347,192,0,0,0,0,0,0,0,1,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,317,192,0,0,0,0,0,0,1,0,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,314,192,0,0,0,0,0,0,1,0,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,314,192,0,0,0,0,0,0,1,0,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,311,192,0,0,0,0,0,0,1,0,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,309,192,0,0,0,0,0,0,1,0,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,309,192,0,0,0,0,0,0,1,0,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,307,192,0,0,0,0,0,0,1,0,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,306,192,0,0,0,0,0,0,1,0,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,306,192,0,0,0,0,0,0,1,0,0,0,0,0,0
68,0,1,0,0,10,429,192,0,0,1,1,6,11,306,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,306,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,305,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,305,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,305,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,304,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,304,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,303,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,303,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,0,0,6,11,302,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,0,0,6,11,302,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,0,0,6,11,303,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,0,0,6,11,303,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,0,0,6,11,305,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,1,0,0,6,11,306,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,0,0,6,11,307,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,0,0,6,11,307,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,0,0,6,11,309,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,1,0,0,6,11,310,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,1,0,0,6,11,310,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,1,1,1,6,11,312,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,313,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,313,192,0,0,0,0,0,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,313,192,0,0,0,0,1,0,1,0,0,0,0,0,0
67,0,1,0,0,10,408,192,0,0,1,1,6,11,320,192,0,0,0,0,1,0,1,0,0,0,0,0,0
67,0,1,0,0,10,408,192,0,0,1,1,6,11,320,192,0,0,0,0,1,0,1,0,0,0,0,0,0
67,0,1,0,0,10,408,192,0,0,1,1,6,11,320,192,0,0,0,0,1,0,1,0,0,0,0,0,0
67,0,1,0,0,10,408,192,0,0,1,1,6,11,316,192,0,0,0,0,1,0,1,0,0,0,0,0,0
67,0,1,0,0,10,429,192,0,0,1,1,6,11,315,186,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,318,175,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,319,170,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,319,166,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,324,157,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,325,153,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,408,192,0,0,1,1,6,11,338,150,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,328,144,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,331,142,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,332,139,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,333,137,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,335,134,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,337,133,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,339,133,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,340,132,1,0,0,0,1,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,342,132,1,0,0,0,0,0,1,0,0,0,0,0,0
66,0,1,0,0,10,429,192,0,0,1,1,6,11,342,133,1,0,0,0,0,0,1,0,0,0,0,0,0
