timer,fight_result,has_round_started,is_round_over,Player1_ID,health,x_coord,y_coord,is_jumping,is_crouching,is_player_in_move,move_id,player1_buttons up,player1_buttons down,player1_buttons right,player1_buttons left,player1.player_buttons.A,player1.player_buttons.B,player1.player_buttons.Y,player1.player_buttons.R,player1.player_buttons.L,Player2_ID,Player2 health,Player2 is_jumping,Player2 is_crouching,Player2 is_player_in_move,Player2 move_id,Player2_button_up,Player2_button_down,Player2_button_right,Player2_button_left,Player2_button_A,Player2_button_B,Player2_button_Y,Player2_button_R,Player2_button_L,combo_id
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
153,0,0,0,0,176,-156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-163,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
152,0,1,0,0,176,-141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
151,0,1,0,0,176,-110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
150,0,1,0,0,176,-78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
149,0,1,0,0,176,-76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
149,0,1,0,0,176,-76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
149,0,1,0,0,176,-76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
149,0,1,0,0,176,-75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
149,0,1,0,0,176,-74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
149,0,1,0,0,176,-72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
149,0,1,0,0,176,-71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
149,0,1,0,0,176,-70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
149,0,1,0,0,176,-70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
149,0,1,0,0,176,-70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
